"BOOT_IMAGE",CPUs,HWalign,Mfr,MinObjects,"NR_CPUS",Nodes,Order,Product,SerialNumber,"_raw","_time",agent,alloc,apic1,apic2,apparmor,"audit_enabled",auto,"bucket_order",caller,comm,component,controlPort,crc32c,"date_hour","date_mday","date_minute","date_month","date_second","date_wday","date_year","date_zone",decodes,"default_hierarchy","duration_seconds",err,eventtype,fd,file,host,id,idProduct,idVendor,"illegal_access",index,integration,label,"language_name","last_pfn",layoutcode,level,linecount,locale,locks,lpj,"max_arch_pfn","max_order",msg,name,"nr_cpu_ids",operation,owns,pci,pid,pin1,pin2,priority,profile,protocols,punct,rc,"rcu_fanout_leaf",res,root,shortlist,size,software,source,sourcetype,"splunk_server","splunk_server_group",state,sto,"supported_locales",swVersion,timeendpos,"timestamp_bits",timestartpos,ts,type,uid,unit,vector,workerName,"x_info","x_pid"
,,,,,,,,,,"Sep 24 14:35:01 automation CRON[19031]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T14:35:01.000+0000",,,,,,,,,,,,,,14,24,35,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 14:27:55 automation systemd[1]: Started Cleanup of Temporary Directories.","2025-09-24T14:27:55.000+0000",,,,,,,,,,,,,,14,24,27,september,55,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 14:27:55 automation systemd[1]: Starting Cleanup of Temporary Directories...","2025-09-24T14:27:55.000+0000",,,,,,,,,,,,,,14,24,27,september,55,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 14:25:01 automation CRON[19006]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T14:25:01.000+0000",,,,,,,,,,,,,,14,24,25,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 14:21:41 automation systemd[1]: Started Daily apt upgrade and clean activities.","2025-09-24T14:21:41.000+0000",,,,,,,,,,,,,,14,24,21,september,41,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_______.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 14:21:41 automation systemd[1]: Starting Daily apt upgrade and clean activities...","2025-09-24T14:21:41.000+0000",,,,,,,,,,,,,,14,24,21,september,41,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_______...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 14:21:41 automation systemd[1]: Started Daily apt download activities.","2025-09-24T14:21:41.000+0000",,,,,,,,,,,,,,14,24,21,september,41,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 14:21:41 automation systemd[1]: Starting Daily apt download activities...","2025-09-24T14:21:41.000+0000",,,,,,,,,,,,,,14,24,21,september,41,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 14:21:41 automation systemd-timesyncd[740]: Synchronized to time server [2620:2d:4000:1::41]:123 (ntp.ubuntu.com).","2025-09-24T14:21:41.000+0000",,,,,,,,,,,,,,14,24,21,september,41,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_____[:::::]:_(..).",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:25:01 automation CRON[18922]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T04:25:01.000+0000",,,,,,,,,,,,,,4,24,25,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:19:03 automation jenkins[1137]: 2024-09-24 04:19:03.212+0000 [id=279]#011INFO#011hudson.util.Retrier#start: Performed the action check updates server successfully at the attempt #1","2025-09-24T04:19:03.000+0000",,,,,,,,,,,,,,4,24,19,september,3,wednesday,2025,local,,,,,,,,automation,279,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##..#:___________#",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:19:03 automation jenkins[1137]: 2024-09-24 04:19:03.211+0000 [id=279]#011INFO#011h.m.DownloadService$Downloadable#load: Obtained the updated data file for hudson.tools.JDKInstaller","2025-09-24T04:19:03.000+0000",,,,,,,,,,,,,,4,24,19,september,3,wednesday,2025,local,,,,,,,,automation,279,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##..$#:_______..",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:19:01 automation jenkins[1137]: 2024-09-24 04:19:01.422+0000 [id=279]#011INFO#011h.m.DownloadService$Downloadable#load: Obtained the updated data file for hudson.plugins.gradle.GradleInstaller","2025-09-24T04:19:01.000+0000",,,,,,,,,,,,,,4,24,19,september,1,wednesday,2025,local,,,,,,,,automation,279,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##..$#:_______...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:19:00 automation jenkins[1137]: 2024-09-24 04:19:00.956+0000 [id=279]#011INFO#011h.m.DownloadService$Downloadable#load: Obtained the updated data file for hudson.tasks.Ant.AntInstaller","2025-09-24T04:19:00.000+0000",,,,,,,,,,,,,,4,24,19,september,0,wednesday,2025,local,,,,,,,,automation,279,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##..$#:_______...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:19:00 automation jenkins[1137]: 2024-09-24 04:19:00.603+0000 [id=279]#011INFO#011h.m.DownloadService$Downloadable#load: Obtained the updated data file for hudson.tasks.Maven.MavenInstaller","2025-09-24T04:19:00.000+0000",,,,,,,,,,,,,,4,24,19,september,0,wednesday,2025,local,,,,,,,,automation,279,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##..$#:_______...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:18:44 automation jenkins[1137]: 2024-09-24 04:18:44.920+0000 [id=279]#011INFO#011hudson.util.Retrier#start: Attempt #1 to do the action check updates server","2025-09-24T04:18:44.000+0000",,,,,,,,,,,,,,4,24,18,september,44,wednesday,2025,local,,,,,,,,automation,279,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_--_::.+_[=]##..#:__#_______",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:18:25 automation grafana-agent[1126]: ts=2024-09-24T04:18:25.690727889Z caller=cleaner.go:203 level=warn agent=prometheus component=cleaner msg=""unable to find segment mtime of WAL"" name=/var/lib/grafana-agent/.cache err=""unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory""","2025-09-24T04:18:25.000+0000",prometheus,,,,,,,,"cleaner.go:203",,cleaner,,,4,24,18,september,25,wednesday,2025,local,,,,"unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory",,,,automation,,,,,"weather_index_report",,,,,,warn,1,,,,,,"unable to find segment mtime of WAL","/var/lib/grafana-agent/.cache",,,,,,,,,,,"__::__-[]:_=--::._=.:_=_=_=_=""______""_=///-/._=""__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,"2024-09-24T04:18:25.690727889Z",,,,,,,
,,,,,,,,,,"Sep 24 04:17:01 automation CRON[18901]: (root) CMD (   cd / && run-parts --report /etc/cron.hourly)","2025-09-24T04:17:01.000+0000",,,,,,,,,,,,,,4,24,17,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(____/_&&_-_--_//.)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:15:01 automation CRON[18898]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T04:15:01.000+0000",,,,,,,,,,,,,,4,24,15,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:07:53 automation systemd[1]: Started Daily apt download activities.","2025-09-24T04:07:53.000+0000",,,,,,,,,,,,,,4,24,7,september,53,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:07:53 automation systemd[1]: Starting Daily apt download activities...","2025-09-24T04:07:53.000+0000",,,,,,,,,,,,,,4,24,7,september,53,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_____...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 04:05:01 automation CRON[18850]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T04:05:01.000+0000",,,,,,,,,,,,,,4,24,5,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:55:01 automation CRON[18846]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T03:55:01.000+0000",,,,,,,,,,,,,,3,24,55,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:11 automation systemd-networkd[940]: enp0s3: Configured","2025-09-24T03:52:11.000+0000",,,,,,,,,,,,,,3,24,52,september,11,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:_",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:11 automation systemd-networkd[940]: enp0s3: DHCPv4 address 192.168.0.18/24 via 192.168.0.1","2025-09-24T03:52:11.000+0000",,,,,,,,,,,,,,3,24,52,september,11,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___.../__...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:08 automation systemd-timesyncd[740]: Network configuration changed, trying to establish connection.","2025-09-24T03:52:08.000+0000",,,,,,,,,,,,,,3,24,52,september,8,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:___,____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:08 automation kernel: [84895.312125] e1000: enp0s3 NIC Link is Up 1000 Mbps Full Duplex, Flow Control: RX","2025-09-24T03:52:08.000+0000",,,,,,,,,,,,,,3,24,52,september,8,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__:_[.]_:_________,__:_",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:08 automation systemd-networkd[940]: enp0s3: Gained carrier","2025-09-24T03:52:08.000+0000",,,,,,,,,,,,,,3,24,52,september,8,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:08 automation systemd[1]: Started Hostname Service.","2025-09-24T03:52:08.000+0000",,,,,,,,,,,,,,3,24,52,september,8,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:08 automation systemd[1]: Starting Hostname Service...","2025-09-24T03:52:08.000+0000",,,,,,,,,,,,,,3,24,52,september,8,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:08 automation dbus-daemon[1060]: [system] Successfully activated service 'org.freedesktop.hostname1'","2025-09-24T03:52:08.000+0000",,,,,,,,,,,,,,3,24,52,september,8,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_[]____'..'",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:08 automation systemd-networkd[940]: enp0s3: DHCPv6 lease lost","2025-09-24T03:52:08.000+0000",,,,,,,,,,,,,,3,24,52,september,8,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:08 automation dbus-daemon[1060]: [system] Activating via systemd: service name='org.freedesktop.hostname1' unit='dbus-org.freedesktop.hostname1.service' requested by ':1.2' (uid=100 pid=940 comm=""/lib/systemd/systemd-networkd "" label=""unconfined"")","2025-09-24T03:52:08.000+0000",,,,,,,,,,"/lib/systemd/systemd-networkd",,,,3,24,52,september,8,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,unconfined,,,,,1,,,,,,,"'org.freedesktop.hostname1'",,,,,940,,,,,,"__::__-[]:_[]___:__='..'_='-...'___':.'_(=_=_=""///",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,100,"'dbus-org.freedesktop.hostname1.service'",,,,
,,,,,,,,,,"Sep 24 03:52:08 automation systemd-networkd[940]: enp0s3: DHCP lease lost","2025-09-24T03:52:08.000+0000",,,,,,,,,,,,,,3,24,52,september,8,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:04 automation systemd-networkd[940]: enp0s3: Lost carrier","2025-09-24T03:52:04.000+0000",,,,,,,,,,,,,,3,24,52,september,4,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:52:04 automation kernel: [84891.243230] e1000: enp0s3 NIC Link is Down","2025-09-24T03:52:04.000+0000",,,,,,,,,,,,,,3,24,52,september,4,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__:_[.]_:_____",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:48:25 automation grafana-agent[1126]: ts=2024-09-24T03:48:25.792500168Z caller=cleaner.go:203 level=warn agent=prometheus component=cleaner msg=""unable to find segment mtime of WAL"" name=/var/lib/grafana-agent/.cache err=""unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory""","2025-09-24T03:48:25.000+0000",prometheus,,,,,,,,"cleaner.go:203",,cleaner,,,3,24,48,september,25,wednesday,2025,local,,,,"unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory",,,,automation,,,,,"weather_index_report",,,,,,warn,1,,,,,,"unable to find segment mtime of WAL","/var/lib/grafana-agent/.cache",,,,,,,,,,,"__::__-[]:_=--::._=.:_=_=_=_=""______""_=///-/._=""__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,"2024-09-24T03:48:25.792500168Z",,,,,,,
,,,,,,,,,,"Sep 24 03:45:01 automation CRON[18810]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T03:45:01.000+0000",,,,,,,,,,,,,,3,24,45,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:35:01 automation CRON[18805]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T03:35:01.000+0000",,,,,,,,,,,,,,3,24,35,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:25:01 automation CRON[18799]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T03:25:01.000+0000",,,,,,,,,,,,,,3,24,25,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:18:25 automation grafana-agent[1126]: ts=2024-09-24T03:18:25.687895355Z caller=cleaner.go:203 level=warn agent=prometheus component=cleaner msg=""unable to find segment mtime of WAL"" name=/var/lib/grafana-agent/.cache err=""unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory""","2025-09-24T03:18:25.000+0000",prometheus,,,,,,,,"cleaner.go:203",,cleaner,,,3,24,18,september,25,wednesday,2025,local,,,,"unable to open WAL: open /var/lib/grafana-agent/.cache/wal: no such file or directory",,,,automation,,,,,"weather_index_report",,,,,,warn,1,,,,,,"unable to find segment mtime of WAL","/var/lib/grafana-agent/.cache",,,,,,,,,,,"__::__-[]:_=--::._=.:_=_=_=_=""______""_=///-/._=""__",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,"2024-09-24T03:18:25.687895355Z",,,,,,,
,,,,,,,,,,"Sep 24 03:17:01 automation CRON[18786]: (root) CMD (   cd / && run-parts --report /etc/cron.hourly)","2025-09-24T03:17:01.000+0000",,,,,,,,,,,,,,3,24,17,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(____/_&&_-_--_//.)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:15:01 automation CRON[18782]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T03:15:01.000+0000",,,,,,,,,,,,,,3,24,15,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 03:05:01 automation CRON[18777]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T03:05:01.000+0000",,,,,,,,,,,,,,3,24,5,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:55:01 automation CRON[18757]: (root) CMD (command -v debian-sa1 > /dev/null && debian-sa1 1 1)","2025-09-24T02:55:01.000+0000",,,,,,,,,,,,,,2,24,55,september,1,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:_()__(_-_-_>_//_&&_-__)",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:54:46 automation systemd-timesyncd[740]: Synchronized to time server [2620:2d:4000:1::40]:123 (ntp.ubuntu.com).","2025-09-24T02:54:46.000+0000",,,,,,,,,,,,,,2,24,54,september,46,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_____[:::::]:_(..).",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:54:46 automation systemd-networkd[940]: enp0s3: Configured","2025-09-24T02:54:46.000+0000",,,,,,,,,,,,,,2,24,54,september,46,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:_",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:54:46 automation systemd-timesyncd[740]: Network configuration changed, trying to establish connection.","2025-09-24T02:54:46.000+0000",,,,,,,,,,,,,,2,24,54,september,46,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:___,____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:54:46 automation systemd-networkd[940]: enp0s3: DHCPv4 address 192.168.0.18/24 via 192.168.0.1","2025-09-24T02:54:46.000+0000",,,,,,,,,,,,,,2,24,54,september,46,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___.../__...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:54:46 automation systemd[1]: Started Hostname Service.","2025-09-24T02:54:46.000+0000",,,,,,,,,,,,,,2,24,54,september,46,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:54:46 automation dbus-daemon[1060]: [system] Successfully activated service 'org.freedesktop.hostname1'","2025-09-24T02:54:46.000+0000",,,,,,,,,,,,,,2,24,54,september,46,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_[]____'..'",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:54:46 automation systemd-timesyncd[740]: Synchronized to time server [2620:2d:4000:1::40]:123 (ntp.ubuntu.com).","2025-09-24T02:54:46.000+0000",,,,,,,,,,,,,,2,24,54,september,46,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_____[:::::]:_(..).",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:54:45 automation systemd[1]: Starting Hostname Service...","2025-09-24T02:54:45.000+0000",,,,,,,,,,,,,,2,24,54,september,45,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__[]:___...",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:54:45 automation dbus-daemon[1060]: [system] Activating via systemd: service name='org.freedesktop.hostname1' unit='dbus-org.freedesktop.hostname1.service' requested by ':1.2' (uid=100 pid=940 comm=""/lib/systemd/systemd-networkd "" label=""unconfined"")","2025-09-24T02:54:45.000+0000",,,,,,,,,,"/lib/systemd/systemd-networkd",,,,2,24,54,september,45,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,unconfined,,,,,1,,,,,,,"'org.freedesktop.hostname1'",,,,,940,,,,,,"__::__-[]:_[]___:__='..'_='-...'___':.'_(=_=_=""///",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,100,"'dbus-org.freedesktop.hostname1.service'",,,,
,,,,,,,,,,"Sep 24 02:54:45 automation systemd-timesyncd[740]: Network configuration changed, trying to establish connection.","2025-09-24T02:54:45.000+0000",,,,,,,,,,,,,,2,24,54,september,45,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:___,____.",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
,,,,,,,,,,"Sep 24 02:54:45 automation systemd-networkd[940]: enp0s3: DHCP lease lost","2025-09-24T02:54:45.000+0000",,,,,,,,,,,,,,2,24,54,september,45,wednesday,2025,local,,,,,,,,automation,,,,,"weather_index_report",,,,,,,1,,,,,,,,,,,,,,,,,,"__::__-[]:_:___",,,,,,,,"weather-data (1)","weather_data",automation,,,,,,16,,0,,,,,,,,
